博文网址,发帖子人,博文发布时间,来自,博文内容,转发数,评论数,点赞数,博文图片,博文视频,评论者,评论内容,评论时间,评论点赞,二级评论人,二级评论内容,二级评论时间
https://www.weibo.com/6004281123/IvAjvuONG?type=comment,梨视频, 2月23日 23:46,微博 weibo.com,"
                                                                                                                        【#武功山游客爆满发紧急通告#：限流人数下调至3000人】2月23日，江西萍乡，大量游客聚集武功山景区，景区紧急发布通告：根据景区防疫防控要求，为确保游客的舒适度和健康安全，从即时起停售当日景区门票、索道票；2月24日起，景区限流人数从5000人下调至3000人，关闭线下售票窗口。@一手Video L一手video的秒拍视频                                            ",13835,67964,1027521,,"http://miaopai.video.weibocdn.com/Gvdip7SLlx07BbE0xmxO01041200hs1w0E013.mp4?label=mp4_720p&template=504x896.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1584259156&ssig=2IpFFjNPPs&KID=unistore,video&media_id=2017607:4475273308209174&tp=4I9dsnLDkOtvn9CFcGsKrrEH22ZfNn:4I9dsnLDkOtvn9CFcGsKrrEH22ZfNn&us=0&ori=0&ctb=0&ot=v&ps=4pdsh0&ab=1326-g0,540-g1,966-g1,1055-g0,878-g1,1493-g0,1192-g0,1091-g1,1191-g0,1046-g2,1258-g0,1887-g2,495-g0",赵叨叨zzz,别人工厂和一些民生保障都还没全开，你一个景区赶着去投胎吗？这些游客我tm也服气。,2月24日 07:51,3604,风吹日晒雨淋的雨淋,"
            风吹日晒雨淋的雨淋：这种景区的负责人可以处理一下吗？不能处理的话给景区降降星好吗        ",2月24日 08:01
https://www.weibo.com/6004281123/IvAjvuONG?type=comment,梨视频, 2月23日 23:46,微博 weibo.com,"
                                                                                                                        【#武功山游客爆满发紧急通告#：限流人数下调至3000人】2月23日，江西萍乡，大量游客聚集武功山景区，景区紧急发布通告：根据景区防疫防控要求，为确保游客的舒适度和健康安全，从即时起停售当日景区门票、索道票；2月24日起，景区限流人数从5000人下调至3000人，关闭线下售票窗口。@一手Video L一手video的秒拍视频                                            ",13835,67964,1027521,,"http://miaopai.video.weibocdn.com/Gvdip7SLlx07BbE0xmxO01041200hs1w0E013.mp4?label=mp4_720p&template=504x896.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1584259156&ssig=2IpFFjNPPs&KID=unistore,video&media_id=2017607:4475273308209174&tp=4I9dsnLDkOtvn9CFcGsKrrEH22ZfNn:4I9dsnLDkOtvn9CFcGsKrrEH22ZfNn&us=0&ori=0&ctb=0&ot=v&ps=4pdsh0&ab=1326-g0,540-g1,966-g1,1055-g0,878-g1,1493-g0,1192-g0,1091-g1,1191-g0,1046-g2,1258-g0,1887-g2,495-g0",风吹日晒雨淋的雨淋,这种景区的负责人可以处理一下吗？不能处理的话给景区降降星好吗,2月24日 08:01,2532,你的雪梨甜么,"
            你的雪梨甜么：现在不去旅游凑热闹能死吗        ",2月24日 07:36
https://www.weibo.com/6004281123/IvAjvuONG?type=comment,梨视频, 2月23日 23:46,微博 weibo.com,"
                                                                                                                        【#武功山游客爆满发紧急通告#：限流人数下调至3000人】2月23日，江西萍乡，大量游客聚集武功山景区，景区紧急发布通告：根据景区防疫防控要求，为确保游客的舒适度和健康安全，从即时起停售当日景区门票、索道票；2月24日起，景区限流人数从5000人下调至3000人，关闭线下售票窗口。@一手Video L一手video的秒拍视频                                            ",13835,67964,1027521,,"http://miaopai.video.weibocdn.com/Gvdip7SLlx07BbE0xmxO01041200hs1w0E013.mp4?label=mp4_720p&template=504x896.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1584259156&ssig=2IpFFjNPPs&KID=unistore,video&media_id=2017607:4475273308209174&tp=4I9dsnLDkOtvn9CFcGsKrrEH22ZfNn:4I9dsnLDkOtvn9CFcGsKrrEH22ZfNn&us=0&ori=0&ctb=0&ot=v&ps=4pdsh0&ab=1326-g0,540-g1,966-g1,1055-g0,878-g1,1493-g0,1192-g0,1091-g1,1191-g0,1046-g2,1258-g0,1887-g2,495-g0",你的雪梨甜么,现在不去旅游凑热闹能死吗,2月24日 07:36,2042,甜然儿_,"
            甜然儿_：我看电影院也准备复工了，我对比也表示疑问……        ",2月24日 07:49
https://www.weibo.com/6004281123/IvAjvuONG?type=comment,梨视频, 2月23日 23:46,微博 weibo.com,"
                                                                                                                        【#武功山游客爆满发紧急通告#：限流人数下调至3000人】2月23日，江西萍乡，大量游客聚集武功山景区，景区紧急发布通告：根据景区防疫防控要求，为确保游客的舒适度和健康安全，从即时起停售当日景区门票、索道票；2月24日起，景区限流人数从5000人下调至3000人，关闭线下售票窗口。@一手Video L一手video的秒拍视频                                            ",13835,67964,1027521,,"http://miaopai.video.weibocdn.com/Gvdip7SLlx07BbE0xmxO01041200hs1w0E013.mp4?label=mp4_720p&template=504x896.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1584259156&ssig=2IpFFjNPPs&KID=unistore,video&media_id=2017607:4475273308209174&tp=4I9dsnLDkOtvn9CFcGsKrrEH22ZfNn:4I9dsnLDkOtvn9CFcGsKrrEH22ZfNn&us=0&ori=0&ctb=0&ot=v&ps=4pdsh0&ab=1326-g0,540-g1,966-g1,1055-g0,878-g1,1493-g0,1192-g0,1091-g1,1191-g0,1046-g2,1258-g0,1887-g2,495-g0",甜然儿_,我看电影院也准备复工了，我对比也表示疑问……,2月24日 07:49,1654,牙曼苏_花样年华,"
            牙曼苏_花样年华：我本来还和朋友说今年后半年就算疫情结束了，也不会有太多人会逛商场旅游的，因为会后怕，我错了，这特么疫情还没结束就一堆人赶着去投胎了        ",2月24日 08:03
https://www.weibo.com/6004281123/IvAjvuONG?type=comment,梨视频, 2月23日 23:46,微博 weibo.com,"
                                                                                                                        【#武功山游客爆满发紧急通告#：限流人数下调至3000人】2月23日，江西萍乡，大量游客聚集武功山景区，景区紧急发布通告：根据景区防疫防控要求，为确保游客的舒适度和健康安全，从即时起停售当日景区门票、索道票；2月24日起，景区限流人数从5000人下调至3000人，关闭线下售票窗口。@一手Video L一手video的秒拍视频                                            ",13835,67964,1027521,,"http://miaopai.video.weibocdn.com/Gvdip7SLlx07BbE0xmxO01041200hs1w0E013.mp4?label=mp4_720p&template=504x896.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1584259156&ssig=2IpFFjNPPs&KID=unistore,video&media_id=2017607:4475273308209174&tp=4I9dsnLDkOtvn9CFcGsKrrEH22ZfNn:4I9dsnLDkOtvn9CFcGsKrrEH22ZfNn&us=0&ori=0&ctb=0&ot=v&ps=4pdsh0&ab=1326-g0,540-g1,966-g1,1055-g0,878-g1,1493-g0,1192-g0,1091-g1,1191-g0,1046-g2,1258-g0,1887-g2,495-g0",牙曼苏_花样年华,我本来还和朋友说今年后半年就算疫情结束了，也不会有太多人会逛商场旅游的，因为会后怕，我错了，这特么疫情还没结束就一堆人赶着去投胎了,2月24日 08:03,1668,头撞到你膝盖很抱歉,"
            头撞到你膝盖很抱歉：景区就这种开门就收钱的吃相要这么难看？地方官员真他妈不作为，唯利是图！        ",2月24日 07:59
https://www.weibo.com/6004281123/IvAjvuONG?type=comment,梨视频, 2月23日 23:46,微博 weibo.com,"
                                                                                                                        【#武功山游客爆满发紧急通告#：限流人数下调至3000人】2月23日，江西萍乡，大量游客聚集武功山景区，景区紧急发布通告：根据景区防疫防控要求，为确保游客的舒适度和健康安全，从即时起停售当日景区门票、索道票；2月24日起，景区限流人数从5000人下调至3000人，关闭线下售票窗口。@一手Video L一手video的秒拍视频                                            ",13835,67964,1027521,,"http://miaopai.video.weibocdn.com/Gvdip7SLlx07BbE0xmxO01041200hs1w0E013.mp4?label=mp4_720p&template=504x896.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1584259156&ssig=2IpFFjNPPs&KID=unistore,video&media_id=2017607:4475273308209174&tp=4I9dsnLDkOtvn9CFcGsKrrEH22ZfNn:4I9dsnLDkOtvn9CFcGsKrrEH22ZfNn&us=0&ori=0&ctb=0&ot=v&ps=4pdsh0&ab=1326-g0,540-g1,966-g1,1055-g0,878-g1,1493-g0,1192-g0,1091-g1,1191-g0,1046-g2,1258-g0,1887-g2,495-g0",IlIllIllIIIIlllIIIIllllII,疫情这么严重还开放景区,2月23日 23:47,103502,,,
https://www.weibo.com/6004281123/IvAjvuONG?type=comment,梨视频, 2月23日 23:46,微博 weibo.com,"
                                                                                                                        【#武功山游客爆满发紧急通告#：限流人数下调至3000人】2月23日，江西萍乡，大量游客聚集武功山景区，景区紧急发布通告：根据景区防疫防控要求，为确保游客的舒适度和健康安全，从即时起停售当日景区门票、索道票；2月24日起，景区限流人数从5000人下调至3000人，关闭线下售票窗口。@一手Video L一手video的秒拍视频                                            ",13835,67964,1027521,,"http://miaopai.video.weibocdn.com/Gvdip7SLlx07BbE0xmxO01041200hs1w0E013.mp4?label=mp4_720p&template=504x896.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1584259156&ssig=2IpFFjNPPs&KID=unistore,video&media_id=2017607:4475273308209174&tp=4I9dsnLDkOtvn9CFcGsKrrEH22ZfNn:4I9dsnLDkOtvn9CFcGsKrrEH22ZfNn&us=0&ori=0&ctb=0&ot=v&ps=4pdsh0&ab=1326-g0,540-g1,966-g1,1055-g0,878-g1,1493-g0,1192-g0,1091-g1,1191-g0,1046-g2,1258-g0,1887-g2,495-g0",IlIllIllIIIIlllIIIIllllII,疫情这么严重还开放景区,2月23日 23:47,103502,多特F12,"
            多特F12：关键是还免门票        ",2月23日 23:48
https://www.weibo.com/6004281123/IvAjvuONG?type=comment,梨视频, 2月23日 23:46,微博 weibo.com,"
                                                                                                                        【#武功山游客爆满发紧急通告#：限流人数下调至3000人】2月23日，江西萍乡，大量游客聚集武功山景区，景区紧急发布通告：根据景区防疫防控要求，为确保游客的舒适度和健康安全，从即时起停售当日景区门票、索道票；2月24日起，景区限流人数从5000人下调至3000人，关闭线下售票窗口。@一手Video L一手video的秒拍视频                                            ",13835,67964,1027521,,"http://miaopai.video.weibocdn.com/Gvdip7SLlx07BbE0xmxO01041200hs1w0E013.mp4?label=mp4_720p&template=504x896.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1584259156&ssig=2IpFFjNPPs&KID=unistore,video&media_id=2017607:4475273308209174&tp=4I9dsnLDkOtvn9CFcGsKrrEH22ZfNn:4I9dsnLDkOtvn9CFcGsKrrEH22ZfNn&us=0&ori=0&ctb=0&ot=v&ps=4pdsh0&ab=1326-g0,540-g1,966-g1,1055-g0,878-g1,1493-g0,1192-g0,1091-g1,1191-g0,1046-g2,1258-g0,1887-g2,495-g0",多特F12,关键是还免门票,2月23日 23:48,16456,大号被封了啊啊啊啊啊,"
            大号被封了啊啊啊啊啊：开工是百姓挣钱，开放景区是当地政府挣钱        ",2月24日 08:05
https://www.weibo.com/6004281123/IvAjvuONG?type=comment,梨视频, 2月23日 23:46,微博 weibo.com,"
                                                                                                                        【#武功山游客爆满发紧急通告#：限流人数下调至3000人】2月23日，江西萍乡，大量游客聚集武功山景区，景区紧急发布通告：根据景区防疫防控要求，为确保游客的舒适度和健康安全，从即时起停售当日景区门票、索道票；2月24日起，景区限流人数从5000人下调至3000人，关闭线下售票窗口。@一手Video L一手video的秒拍视频                                            ",13835,67964,1027521,,"http://miaopai.video.weibocdn.com/Gvdip7SLlx07BbE0xmxO01041200hs1w0E013.mp4?label=mp4_720p&template=504x896.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1584259156&ssig=2IpFFjNPPs&KID=unistore,video&media_id=2017607:4475273308209174&tp=4I9dsnLDkOtvn9CFcGsKrrEH22ZfNn:4I9dsnLDkOtvn9CFcGsKrrEH22ZfNn&us=0&ori=0&ctb=0&ot=v&ps=4pdsh0&ab=1326-g0,540-g1,966-g1,1055-g0,878-g1,1493-g0,1192-g0,1091-g1,1191-g0,1046-g2,1258-g0,1887-g2,495-g0",大号被封了啊啊啊啊啊,开工是百姓挣钱，开放景区是当地政府挣钱,2月24日 08:05,11876,玎霖_不是_深井冰,"
            玎霖_不是_深井冰：我理解你们在家憋疯了   可是不能理解疫情还没过去就旅游扎堆    复工了是让你该上班上班，该买菜买菜，谁让你旅游了        ",2月24日 08:09
https://www.weibo.com/6004281123/IvAjvuONG?type=comment,梨视频, 2月23日 23:46,微博 weibo.com,"
                                                                                                                        【#武功山游客爆满发紧急通告#：限流人数下调至3000人】2月23日，江西萍乡，大量游客聚集武功山景区，景区紧急发布通告：根据景区防疫防控要求，为确保游客的舒适度和健康安全，从即时起停售当日景区门票、索道票；2月24日起，景区限流人数从5000人下调至3000人，关闭线下售票窗口。@一手Video L一手video的秒拍视频                                            ",13835,67964,1027521,,"http://miaopai.video.weibocdn.com/Gvdip7SLlx07BbE0xmxO01041200hs1w0E013.mp4?label=mp4_720p&template=504x896.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1584259156&ssig=2IpFFjNPPs&KID=unistore,video&media_id=2017607:4475273308209174&tp=4I9dsnLDkOtvn9CFcGsKrrEH22ZfNn:4I9dsnLDkOtvn9CFcGsKrrEH22ZfNn&us=0&ori=0&ctb=0&ot=v&ps=4pdsh0&ab=1326-g0,540-g1,966-g1,1055-g0,878-g1,1493-g0,1192-g0,1091-g1,1191-g0,1046-g2,1258-g0,1887-g2,495-g0",玎霖_不是_深井冰,我理解你们在家憋疯了可是不能理解疫情还没过去就旅游扎堆复工了是让你该上班上班，该买菜买菜，谁让你旅游了,2月24日 08:09,10061,甜蜜的小雨45935,"
            甜蜜的小雨45935：去旅游的都没长心，——此处省略一万字口吐莲花        ",2月24日 07:44
